"","names.best_clu.cluster.","best_clu.cluster"
"1765","1765",4
"1766","1766",4
"1767","1767",4
"1768","1768",4
"1769","1769",4
"1770","1770",4
"1771","1771",4
"1772","1772",4
"1773","1773",4
"1774","1774",4
"1775","1775",4
"1776","1776",4
"1777","1777",4
"1778","1778",4
"1779","1779",4
"1780","1780",4
"1781","1781",4
"1782","1782",4
"1783","1783",4
"1784","1784",4
"1785","1785",1
"1786","1786",1
"1787","1787",1
"1788","1788",1
"1789","1789",1
"1790","1790",1
"1791","1791",1
"1792","1792",5
"1793","1793",5
"1794","1794",5
"1795","1795",5
"1796","1796",5
"1797","1797",5
"1798","1798",5
"1799","1799",5
"1800","1800",5
"1801","1801",5
"1802","1802",5
"1803","1803",5
"1804","1804",5
"1805","1805",5
"1806","1806",3
"1807","1807",3
"1808","1808",3
"1809","1809",3
"1810","1810",3
"1811","1811",3
"1812","1812",3
"1813","1813",4
"1814","1814",4
"1815","1815",4
"1816","1816",4
"1817","1817",4
"1818","1818",4
"1819","1819",4
"1820","1820",4
"1821","1821",4
"1822","1822",4
"1823","1823",4
"1824","1824",4
"1825","1825",4
"1826","1826",4
"1827","1827",4
"1828","1828",4
"1829","1829",4
"1830","1830",4
"1831","1831",4
"1832","1832",4
"1833","1833",4
"1834","1834",2
"1835","1835",6
"1836","1836",2
"1837","1837",6
"1838","1838",2
"1839","1839",2
"1840","1840",6
"1841","1841",2
"1842","1842",2
"1843","1843",4
"1844","1844",2
"1845","1845",2
"1846","1846",2
"1847","1847",2
"1848","1848",4
"1849","1849",5
"1850","1850",5
"1851","1851",5
"1852","1852",1
"1853","1853",1
"1854","1854",1
"1855","1855",4
"1856","1856",4
"1857","1857",4
"1858","1858",4
"1859","1859",4
"1860","1860",4
"1861","1861",4
"1862","1862",3
"1863","1863",3
"1864","1864",3
"1865","1865",3
"1866","1866",3
"1867","1867",3
"1868","1868",3
"1869","1869",3
"1870","1870",3
"1871","1871",3
"1872","1872",3
"1873","1873",3
"1874","1874",3
"1875","1875",3
"1876","1876",1
"1877","1877",1
"1878","1878",1
"1879","1879",5
"1880","1880",1
"1881","1881",5
"1882","1882",5
"1883","1883",4
"1884","1884",4
"1885","1885",4
"1886","1886",4
"1887","1887",4
"1888","1888",4
"1889","1889",3
"1890","1890",3
"1891","1891",3
"1892","1892",3
"1893","1893",3
"1894","1894",3
"1895","1895",3
"1896","1896",3
"1897","1897",3
"1898","1898",3
"1899","1899",3
"1900","1900",3
"1901","1901",3
"1902","1902",3
"1903","1903",3
"1904","1904",3
"1905","1905",1
"1906","1906",1
"1907","1907",1
"1908","1908",4
"1909","1909",4
"1910","1910",4
"1911","1911",4
"1912","1912",4
"1913","1913",3
"1914","1914",3
"1915","1915",3
"1916","1916",3
"1917","1917",3
"1918","1918",3
"1919","1919",3
"1920","1920",4
"1921","1921",4
"1922","1922",4
"1923","1923",4
"1924","1924",4
"1925","1925",4
"1926","1926",4
"1927","1927",3
"1928","1928",3
"1929","1929",3
"1930","1930",3
"1931","1931",3
"1932","1932",3
"1933","1933",3
"1934","1934",4
"1935","1935",4
"1936","1936",4
"1937","1937",4
"1938","1938",4
"1939","1939",4
"1940","1940",4
"1941","1941",4
"1942","1942",4
"1943","1943",4
"1944","1944",4
"1945","1945",4
"1946","1946",4
"1947","1947",4
"1948","1948",4
"1949","1949",4
"1950","1950",4
"1951","1951",4
"1952","1952",4
"1953","1953",4
"1954","1954",3
"1955","1955",3
"1956","1956",3
"1957","1957",3
"1958","1958",3
"1959","1959",3
"1960","1960",3
"1961","1961",3
"1962","1962",1
"1963","1963",1
"1964","1964",1
"1965","1965",1
"1966","1966",5
"1967","1967",4
"1968","1968",4
"1969","1969",1
"1970","1970",1
"1971","1971",1
"1972","1972",1
"1973","1973",1
"1974","1974",1
"1975","1975",1
"1976","1976",3
"1977","1977",3
"1978","1978",3
"1979","1979",3
"1980","1980",3
"1981","1981",3
"1982","1982",3
"1983","1983",4
"1984","1984",4
"1985","1985",4
"1986","1986",4
"1987","1987",4
"1988","1988",4
"1989","1989",4
"1990","1990",4
"1991","1991",4
"1992","1992",4
"1993","1993",4
"1994","1994",4
"1995","1995",4
"1996","1996",4
"1997","1997",4
"1998","1998",4
"1999","1999",4
"2000","2000",4
"2001","2001",4
"2002","2002",5
"2003","2003",6
"2004","2004",3
"2005","2005",3
"2006","2006",3
"2007","2007",3
"2008","2008",3
"2009","2009",3
"2010","2010",3
"2011","2011",3
"2012","2012",3
"2013","2013",3
"2014","2014",4
"2015","2015",4
"2016","2016",4
"2017","2017",4
"2018","2018",4
"2019","2019",4
"2020","2020",4
"2021","2021",4
"2022","2022",4
"2023","2023",4
"2024","2024",4
"2025","2025",4
"2026","2026",3
"2027","2027",3
"2028","2028",3
"2029","2029",3
"2030","2030",3
"2031","2031",3
"2032","2032",3
"2033","2033",3
"2034","2034",3
"2035","2035",3
"2036","2036",3
"2037","2037",3
"2038","2038",3
"2039","2039",3
"2040","2040",3
"2041","2041",3
"2042","2042",3
"2043","2043",3
"2044","2044",3
"2045","2045",3
"2046","2046",3
"2047","2047",3
"2048","2048",3
"2049","2049",3
"2050","2050",3
"2051","2051",3
"2052","2052",3
"2053","2053",3
"2054","2054",3
"2055","2055",4
"2056","2056",4
"2057","2057",4
"2058","2058",4
"2059","2059",4
"2060","2060",4
"2061","2061",4
"2062","2062",4
"2063","2063",4
"2064","2064",4
"2065","2065",4
"2066","2066",4
"2067","2067",4
"2068","2068",4
"2069","2069",4
"2070","2070",4
"2071","2071",4
"2072","2072",4
"2073","2073",4
"2074","2074",4
"2075","2075",4
"2076","2076",4
"2077","2077",4
"2078","2078",4
"2079","2079",4
"2080","2080",4
"2081","2081",4
"2082","2082",4
"2083","2083",4
"2084","2084",4
"2085","2085",4
"2086","2086",4
"2087","2087",4
"2088","2088",4
"2089","2089",4
"2090","2090",4
"2091","2091",4
"2092","2092",3
"2093","2093",3
"2094","2094",3
"2095","2095",3
"2096","2096",3
"2097","2097",3
"2098","2098",4
"2099","2099",4
"2100","2100",4
"2101","2101",4
"2102","2102",4
"2103","2103",4
"2104","2104",4
"2105","2105",4
"2106","2106",4
"2107","2107",4
"2108","2108",4
"2109","2109",4
"2110","2110",4
"2111","2111",4
"2112","2112",4
"2113","2113",4
"2114","2114",4
"2115","2115",4
"2116","2116",4
"2117","2117",4
"2118","2118",4
"2119","2119",4
"2120","2120",4
"2121","2121",4
"2122","2122",4
"2123","2123",3
"2124","2124",3
"2125","2125",3
"2126","2126",3
"2127","2127",3
"2128","2128",3
"2129","2129",3
"2130","2130",3
"2131","2131",3
"2132","2132",3
"2133","2133",3
"2134","2134",3
"2135","2135",3
"2136","2136",3
"2137","2137",3
"2138","2138",3
"2139","2139",3
"2140","2140",3
"2141","2141",3
"2142","2142",3
"2143","2143",3
"2144","2144",3
"2145","2145",4
"2146","2146",4
"2147","2147",4
"2148","2148",4
"2149","2149",4
"2150","2150",4
"2151","2151",4
"2152","2152",4
"2153","2153",4
"2154","2154",4
"2155","2155",4
"2156","2156",4
"2157","2157",4
"2158","2158",4
"2159","2159",4
"2160","2160",4
"2161","2161",3
"2162","2162",3
"2163","2163",3
"2164","2164",3
"2165","2165",4
"2166","2166",4
"2167","2167",4
"2168","2168",4
"2169","2169",4
"2170","2170",4
"2171","2171",4
"2172","2172",3
"2173","2173",3
"2174","2174",3
"2175","2175",3
"2176","2176",3
"2177","2177",3
"2178","2178",3
"2179","2179",3
"2180","2180",3
"2181","2181",3
"2182","2182",3
"2183","2183",3
"2184","2184",3
"2185","2185",3
"2186","2186",3
"2187","2187",4
"2188","2188",4
"2189","2189",4
"2190","2190",4
"2191","2191",4
"2192","2192",4
"2193","2193",4
"2194","2194",4
"2195","2195",4
"2196","2196",4
"2197","2197",4
"2198","2198",5
"2199","2199",5
"2200","2200",5
"2201","2201",1
"2202","2202",1
"2203","2203",1
"2204","2204",1
"2205","2205",1
"2206","2206",1
"2207","2207",1
"2208","2208",1
"2209","2209",1
"2210","2210",1
"2211","2211",1
"2212","2212",1
"2213","2213",5
"2214","2214",1
"2215","2215",1
"2216","2216",1
"2217","2217",1
"2218","2218",1
"2219","2219",1
"2220","2220",1
"2221","2221",1
"2222","2222",2
"2223","2223",2
"2224","2224",2
"2225","2225",2
"2226","2226",2
"2227","2227",2
"2228","2228",2
"2229","2229",3
"2230","2230",1
"2231","2231",1
"2232","2232",3
"2233","2233",5
"2234","2234",5
"2235","2235",5
"2236","2236",2
"2237","2237",2
"2238","2238",2
"2239","2239",2
"2240","2240",6
"2241","2241",6
"2242","2242",6
"2243","2243",2
"2244","2244",2
"2245","2245",2
"2246","2246",2
"2247","2247",2
"2248","2248",2
"2249","2249",2
"2250","2250",5
"2251","2251",2
"2252","2252",2
"2253","2253",2
"2254","2254",2
"2255","2255",2
"2256","2256",2
"2257","2257",5
"2258","2258",5
"2259","2259",5
"2260","2260",5
"2261","2261",5
"2262","2262",5
"2263","2263",5
"2264","2264",3
"2265","2265",3
"2266","2266",3
"2267","2267",3
"2268","2268",3
"2269","2269",3
"2270","2270",3
"2271","2271",3
"2272","2272",3
"2273","2273",4
"2274","2274",4
"2275","2275",4
"2276","2276",4
"2277","2277",4
"2278","2278",4
"2279","2279",4
"2280","2280",4
"2281","2281",4
"2282","2282",4
"2283","2283",4
"2284","2284",4
"2285","2285",4
"2286","2286",4
"2287","2287",5
"2288","2288",5
"2289","2289",5
"2290","2290",5
"2291","2291",5
"2292","2292",5
"2293","2293",5
"2294","2294",1
"2295","2295",1
"2296","2296",5
"2297","2297",1
"2298","2298",5
"2299","2299",5
"2300","2300",5
"2301","2301",5
"2302","2302",5
"2303","2303",5
"2304","2304",5
"2305","2305",5
"2306","2306",5
"2307","2307",5
"2308","2308",6
"2309","2309",4
"2310","2310",6
"2311","2311",4
"2312","2312",4
"2313","2313",2
"2314","2314",5
"2315","2315",2
"2316","2316",2
"2317","2317",2
"2318","2318",2
"2319","2319",2
"2320","2320",2
"2321","2321",2
"2322","2322",3
"2323","2323",3
"2324","2324",3
"2325","2325",3
"2326","2326",3
"2327","2327",3
"2328","2328",3
"2329","2329",4
"2330","2330",4
"2331","2331",4
"2332","2332",4
"2333","2333",4
"2334","2334",4
"2335","2335",4
"2336","2336",4
"2337","2337",4
"2338","2338",4
"2339","2339",4
"2340","2340",4
"2341","2341",4
"2342","2342",4
"2343","2343",2
"2344","2344",2
"2345","2345",2
"2346","2346",2
"2347","2347",2
"2348","2348",2
"2349","2349",2
"2350","2350",1
"2351","2351",1
"2352","2352",1
"2353","2353",1
"2354","2354",1
"2355","2355",1
"2356","2356",1
"2357","2357",5
"2358","2358",5
"2359","2359",5
"2360","2360",5
"2361","2361",5
"2362","2362",5
"2363","2363",5
"2364","2364",1
"2365","2365",1
"2366","2366",5
"2367","2367",5
"2368","2368",5
"2369","2369",5
"2370","2370",5
"2371","2371",1
"2372","2372",1
"2373","2373",1
"2374","2374",5
"2375","2375",5
"2376","2376",5
"2377","2377",5
"2378","2378",3
"2379","2379",3
"2380","2380",3
"2381","2381",3
"2382","2382",3
"2383","2383",3
"2384","2384",3
"2385","2385",3
"2386","2386",3
"2387","2387",3
"2388","2388",3
"2389","2389",3
"2390","2390",3
"2391","2391",3
"2392","2392",3
"2393","2393",3
"2394","2394",3
"2395","2395",3
"2396","2396",3
"2397","2397",3
"2398","2398",3
"2399","2399",4
"2400","2400",4
"2401","2401",4
"2402","2402",4
"2403","2403",4
"2404","2404",4
"2405","2405",4
"2406","2406",4
"2407","2407",4
"2408","2408",4
"2409","2409",4
"2410","2410",4
"2411","2411",4
"2412","2412",4
"2413","2413",3
"2414","2414",3
"2415","2415",3
"2416","2416",3
"2417","2417",3
"2418","2418",3
"2419","2419",3
"2420","2420",4
"2421","2421",4
"2422","2422",4
"2423","2423",4
"2424","2424",4
"2425","2425",4
"2426","2426",4
"2427","2427",4
"2428","2428",4
"2429","2429",4
"2430","2430",4
"2431","2431",4
"2432","2432",4
"2433","2433",4
"2434","2434",4
"2435","2435",4
"2436","2436",4
"2437","2437",4
"2438","2438",4
"2439","2439",4
"2440","2440",4
"2441","2441",2
"2442","2442",2
"2443","2443",2
"2444","2444",2
"2445","2445",2
"2446","2446",2
"2447","2447",2
"2448","2448",2
"2449","2449",2
"2450","2450",2
"2451","2451",2
"2452","2452",2
"2453","2453",4
"2454","2454",2
"2455","2455",1
"2456","2456",1
"2457","2457",1
"2458","2458",1
"2459","2459",1
"2460","2460",1
"2461","2461",1
"2462","2462",4
"2463","2463",4
"2464","2464",4
"2465","2465",4
"2466","2466",4
"2467","2467",4
"2468","2468",4
"2469","2469",3
"2470","2470",3
"2471","2471",3
"2472","2472",3
"2473","2473",3
"2474","2474",3
"2475","2475",3
"2476","2476",3
"2477","2477",3
"2478","2478",3
"2479","2479",3
"2480","2480",3
"2481","2481",1
"2482","2482",1
"2483","2483",3
"2484","2484",1
"2485","2485",1
"2486","2486",1
"2487","2487",1
"2488","2488",3
"2489","2489",3
"2490","2490",3
"2491","2491",3
"2492","2492",3
"2493","2493",3
"2494","2494",3
"2495","2495",4
"2496","2496",4
"2497","2497",4
"2498","2498",4
"2499","2499",4
"2500","2500",4
"2501","2501",4
"2502","2502",4
"2503","2503",4
"2504","2504",4
"2505","2505",4
"2506","2506",4
"2507","2507",4
"2508","2508",4
"2509","2509",2
"2510","2510",6
"2511","2511",6
"2512","2512",6
"2513","2513",6
"2514","2514",6
"2515","2515",6
"2516","2516",6
"2517","2517",2
"2518","2518",2
"2519","2519",2
"2520","2520",2
"2521","2521",2
"2522","2522",2
"2523","2523",5
"2524","2524",5
"2525","2525",2
"2526","2526",2
"2527","2527",2
"2528","2528",2
"2529","2529",2
"2530","2530",6
"2531","2531",6
"2532","2532",6
"2533","2533",2
"2534","2534",2
"2535","2535",2
"2536","2536",2
"2537","2537",1
"2538","2538",1
"2539","2539",1
"2540","2540",1
"2541","2541",1
"2542","2542",1
"2543","2543",1
"2544","2544",3
"2545","2545",3
"2546","2546",3
"2547","2547",3
"2548","2548",3
"2549","2549",3
"2550","2550",3
"2551","2551",3
"2552","2552",3
"2553","2553",3
"2554","2554",3
"2555","2555",3
"2556","2556",3
"2557","2557",3
"2558","2558",3
"2559","2559",4
"2560","2560",4
"2561","2561",4
"2562","2562",4
"2563","2563",4
"2564","2564",4
"2565","2565",4
"2566","2566",4
"2567","2567",4
"2568","2568",4
"2569","2569",4
"2570","2570",4
"2571","2571",4
"2572","2572",4
"2573","2573",4
"2574","2574",4
"2575","2575",4
"2576","2576",4
"2577","2577",4
"2578","2578",4
"2579","2579",4
"2580","2580",4
"2581","2581",4
"2582","2582",4
"2583","2583",4
"2584","2584",4
"2585","2585",3
"2586","2586",3
"2587","2587",3
"2588","2588",3
"2589","2589",3
"2590","2590",3
"2591","2591",3
"2592","2592",3
"2593","2593",3
"2594","2594",3
"2595","2595",3
"2596","2596",3
"2597","2597",3
"2598","2598",4
"2599","2599",4
"2600","2600",4
"2601","2601",4
"2602","2602",4
"2603","2603",4
"2604","2604",4
"2605","2605",4
"2606","2606",4
"2607","2607",4
"2608","2608",4
"2609","2609",4
"2610","2610",4
"2611","2611",4
"2612","2612",4
"2613","2613",4
"2614","2614",4
"2615","2615",4
"2616","2616",4
"2617","2617",4
"2618","2618",4
"2619","2619",4
"2620","2620",4
"2621","2621",4
"2622","2622",4
"2623","2623",3
"2624","2624",3
"2625","2625",3
"2626","2626",3
"2627","2627",3
"2628","2628",3
"2629","2629",3
"2630","2630",3
"2631","2631",3
"2632","2632",3
"2633","2633",3
"2634","2634",3
"2635","2635",3
"2636","2636",3
"2637","2637",4
"2638","2638",4
"2639","2639",4
"2640","2640",4
"2641","2641",4
"2642","2642",4
"2643","2643",4
"2644","2644",4
"2645","2645",4
"2646","2646",4
"2647","2647",4
"2648","2648",4
"2649","2649",4
"2650","2650",4
"2651","2651",4
"2652","2652",4
"2653","2653",4
"2654","2654",4
"2655","2655",4
"2656","2656",4
"2657","2657",4
"2658","2658",1
"2659","2659",1
"2660","2660",5
"2661","2661",4
"2662","2662",5
"2663","2663",5
"2664","2664",5
"2665","2665",2
"2666","2666",2
"2667","2667",5
"2668","2668",2
"2669","2669",2
"2670","2670",2
"2671","2671",2
"2672","2672",1
"2673","2673",3
"2674","2674",1
"2675","2675",3
"2676","2676",1
"2677","2677",1
"2678","2678",1
"2679","2679",4
"2680","2680",4
"2681","2681",4
"2682","2682",4
"2683","2683",6
"2684","2684",2
"2685","2685",4
"2686","2686",2
"2687","2687",2
"2688","2688",2
"2689","2689",2
"2690","2690",2
"2691","2691",2
"2692","2692",2
"2693","2693",3
"2694","2694",3
"2695","2695",3
"2696","2696",3
"2697","2697",3
"2698","2698",3
"2699","2699",3
"2700","2700",3
"2701","2701",3
"2702","2702",3
"2703","2703",3
"2704","2704",3
"2705","2705",3
"2706","2706",3
"2707","2707",4
"2708","2708",4
"2709","2709",4
"2710","2710",4
"2711","2711",4
"2712","2712",4
"2713","2713",4
"2714","2714",4
"2715","2715",4
"2716","2716",4
"2717","2717",4
"2718","2718",4
"2719","2719",4
"2720","2720",4
"2721","2721",4
"2722","2722",4
"2723","2723",4
"2724","2724",4
"2725","2725",4
"2726","2726",4
"2727","2727",4
"2728","2728",3
"2729","2729",3
"2730","2730",3
"2731","2731",4
"2732","2732",4
"2733","2733",4
"2734","2734",5
"2735","2735",3
"2736","2736",4
"2737","2737",4
"2738","2738",3
"2739","2739",5
"2740","2740",5
"2741","2741",1
"2742","2742",1
"2743","2743",1
"2744","2744",4
"2745","2745",4
"2746","2746",2
"2747","2747",5
"2748","2748",5
"2749","2749",5
"2750","2750",6
"2751","2751",3
"2752","2752",5
"2753","2753",3
"2754","2754",3
"2755","2755",6
"2756","2756",3
"2757","2757",3
"2758","2758",3
"2759","2759",3
"2760","2760",3
"2761","2761",3
"2762","2762",1
"2763","2763",6
"2764","2764",4
"2765","2765",1
"2766","2766",1
"2767","2767",1
"2768","2768",1
"2769","2769",1
"2770","2770",1
"2771","2771",1
"2772","2772",3
"2773","2773",3
"2774","2774",3
"2775","2775",3
"2776","2776",3
"2777","2777",3
"2778","2778",3
"2779","2779",3
"2780","2780",3
"2781","2781",3
"2782","2782",3
"2783","2783",3
"2784","2784",3
"2785","2785",3
"2786","2786",4
"2787","2787",4
"2788","2788",4
"2789","2789",4
"2790","2790",4
"2791","2791",4
"2792","2792",4
"2793","2793",4
"2794","2794",4
"2795","2795",4
"2796","2796",4
"2797","2797",4
"2798","2798",4
"2799","2799",4
"2800","2800",5
"2801","2801",5
"2802","2802",5
"2803","2803",5
"2804","2804",6
"2805","2805",6
"2806","2806",6
"2807","2807",3
"2808","2808",3
"2809","2809",3
"2810","2810",3
"2811","2811",3
"2812","2812",3
"2813","2813",3
"2814","2814",3
"2815","2815",3
"2816","2816",3
"2817","2817",3
"2818","2818",3
"2819","2819",3
"2820","2820",3
"2821","2821",4
"2822","2822",4
"2823","2823",4
"2824","2824",4
"2825","2825",4
"2826","2826",4
"2827","2827",4
"2828","2828",4
"2829","2829",4
"2830","2830",4
"2831","2831",4
"2832","2832",4
"2833","2833",4
"2834","2834",4
"2835","2835",4
"2836","2836",4
"2837","2837",4
"2838","2838",4
"2839","2839",4
"2840","2840",4
"2841","2841",4
"2842","2842",5
"2843","2843",5
"2844","2844",5
"2845","2845",5
"2846","2846",5
"2847","2847",5
"2848","2848",5
"2849","2849",3
"2850","2850",3
"2851","2851",3
"2852","2852",3
"2853","2853",3
"2854","2854",3
"2855","2855",3
"2856","2856",4
"2857","2857",4
"2858","2858",4
"2859","2859",4
"2860","2860",4
"2861","2861",4
"2862","2862",4
"2863","2863",4
"2864","2864",4
"2865","2865",4
"2866","2866",4
"2867","2867",4
"2868","2868",4
"2869","2869",4
"2870","2870",4
"2871","2871",4
"2872","2872",4
"2873","2873",4
"2874","2874",4
"2875","2875",4
"2876","2876",4
"2877","2877",4
"2878","2878",2
"2879","2879",3
"2880","2880",4
"2881","2881",4
"2882","2882",4
"2883","2883",3
"2884","2884",3
"2885","2885",3
"2886","2886",3
"2887","2887",3
"2888","2888",4
"2889","2889",4
"2890","2890",4
"2891","2891",4
"2892","2892",4
"2893","2893",3
"2894","2894",4
"2895","2895",4
"2896","2896",5
"2897","2897",1
"2898","2898",5
"2899","2899",5
"2900","2900",4
"2901","2901",3
"2902","2902",1
"2903","2903",6
"2904","2904",3
"2905","2905",6
"2906","2906",1
"2907","2907",6
"2908","2908",6
"2909","2909",3
"2910","2910",3
"2911","2911",3
"2912","2912",3
"2913","2913",3
"2914","2914",6
"2915","2915",5
"2916","2916",5
"2917","2917",5
"2918","2918",5
"2919","2919",1
"2920","2920",1
"2921","2921",1
"2922","2922",3
"2923","2923",3
"2924","2924",3
"2925","2925",3
"2926","2926",3
"2927","2927",3
"2928","2928",3
"2929","2929",4
"2930","2930",4
"2931","2931",4
"2932","2932",4
"2933","2933",4
"2934","2934",4
"2935","2935",4
"2936","2936",4
"2937","2937",4
"2938","2938",4
"2939","2939",4
"2940","2940",4
"2941","2941",4
"2942","2942",4
"2943","2943",5
"2944","2944",5
"2945","2945",5
"2946","2946",2
"2947","2947",2
"2948","2948",5
"2949","2949",5
"2950","2950",2
"2951","2951",4
"2952","2952",2
"2953","2953",4
"2954","2954",4
"2955","2955",2
"2956","2956",4
"2957","2957",3
"2958","2958",3
"2959","2959",3
"2960","2960",3
"2961","2961",1
"2962","2962",1
"2963","2963",1
"2964","2964",4
"2965","2965",4
"2966","2966",4
"2967","2967",4
"2968","2968",4
"2969","2969",4
"2970","2970",4
"2971","2971",4
"2972","2972",4
"2973","2973",4
"2974","2974",3
"2975","2975",3
"2976","2976",3
"2977","2977",3
"2978","2978",3
"2979","2979",3
"2980","2980",3
"2981","2981",3
"2982","2982",3
"2983","2983",3
"2984","2984",3
"2985","2985",3
"2986","2986",3
"2987","2987",3
"2988","2988",5
"2989","2989",5
"2990","2990",5
"2991","2991",5
"2992","2992",5
"2993","2993",5
"2994","2994",5
"2995","2995",5
"2996","2996",5
"2997","2997",1
"2998","2998",5
"2999","2999",5
"3000","3000",5
"3001","3001",5
"3002","3002",4
"3003","3003",3
"3004","3004",5
"3005","3005",3
"3006","3006",3
"3007","3007",4
"3008","3008",4
"3009","3009",4
"3010","3010",4
"3011","3011",4
"3012","3012",2
"3013","3013",2
"3014","3014",2
"3015","3015",5
"3016","3016",5
"3017","3017",1
"3018","3018",1
"3019","3019",2
"3020","3020",2
"3021","3021",2
"3022","3022",2
"3023","3023",5
"3024","3024",5
"3025","3025",5
"3026","3026",5
"3027","3027",1
"3028","3028",1
"3029","3029",1
"3030","3030",1
"3031","3031",1
"3032","3032",1
"3033","3033",3
"3034","3034",3
"3035","3035",3
"3036","3036",3
"3037","3037",2
"3038","3038",4
"3039","3039",1
"3040","3040",1
"3041","3041",3
"3042","3042",3
"3043","3043",3
"3044","3044",3
"3045","3045",3
"3046","3046",3
"3047","3047",3
"3048","3048",3
"3049","3049",3
"3050","3050",3
"3051","3051",4
"3052","3052",4
"3053","3053",4
"3054","3054",4
"3055","3055",4
"3056","3056",4
"3057","3057",4
"3058","3058",4
"3059","3059",3
"3060","3060",3
"3061","3061",3
"3062","3062",3
"3063","3063",3
"3064","3064",3
"3065","3065",3
"3066","3066",3
"3067","3067",3
"3068","3068",3
"3069","3069",3
"3070","3070",3
"3071","3071",3
"3072","3072",3
"3073","3073",4
"3074","3074",4
"3075","3075",4
"3076","3076",4
"3077","3077",4
"3078","3078",4
"3079","3079",4
"3080","3080",4
"3081","3081",4
"3082","3082",4
"3083","3083",4
"3084","3084",4
"3085","3085",4
"3086","3086",4
"3087","3087",4
"3088","3088",4
"3089","3089",4
"3090","3090",4
"3091","3091",5
"3092","3092",5
"3093","3093",3
"3094","3094",3
"3095","3095",3
"3096","3096",3
"3097","3097",3
"3098","3098",3
"3099","3099",3
"3100","3100",3
"3101","3101",3
"3102","3102",3
"3103","3103",4
"3104","3104",4
"3105","3105",4
"3106","3106",4
"3107","3107",4
"3108","3108",4
"3109","3109",4
"3110","3110",4
"3111","3111",4
"3112","3112",2
"3113","3113",4
"3114","3114",6
"3115","3115",4
"3116","3116",2
"3117","3117",4
"3118","3118",1
"3119","3119",1
"3120","3120",1
"3121","3121",1
"3122","3122",1
"3123","3123",1
"3124","3124",1
"3125","3125",3
"3126","3126",3
"3127","3127",3
"3128","3128",3
"3129","3129",3
"3130","3130",3
"3131","3131",3
"3132","3132",3
"3133","3133",3
"3134","3134",3
"3135","3135",3
"3136","3136",3
"3137","3137",3
"3138","3138",3
"3139","3139",4
"3140","3140",4
"3141","3141",4
"3142","3142",4
"3143","3143",4
"3144","3144",4
"3145","3145",4
"3146","3146",4
"3147","3147",4
"3148","3148",4
"3149","3149",4
"3150","3150",4
"3151","3151",4
"3152","3152",4
"3153","3153",4
"3154","3154",4
"3155","3155",4
"3156","3156",4
"3157","3157",4
"3158","3158",4
"3159","3159",4
"3160","3160",4
"3161","3161",4
"3162","3162",4
"3163","3163",4
"3164","3164",4
"3165","3165",4
"3166","3166",4
"3167","3167",4
"3168","3168",4
"3169","3169",4
"3170","3170",4
"3171","3171",4
"3172","3172",4
"3173","3173",4
"3174","3174",3
"3175","3175",3
"3176","3176",3
"3177","3177",3
"3178","3178",2
"3179","3179",2
"3180","3180",5
"3181","3181",4
"3182","3182",4
"3183","3183",4
"3184","3184",4
"3185","3185",4
"3186","3186",4
"3187","3187",4
"3188","3188",4
"3189","3189",3
"3190","3190",3
"3191","3191",3
"3192","3192",3
"3193","3193",3
"3194","3194",3
"3195","3195",3
"3196","3196",3
"3197","3197",3
"3198","3198",3
"3199","3199",3
"3200","3200",3
"3201","3201",3
"3202","3202",3
"3203","3203",3
"3204","3204",3
"3205","3205",3
"3206","3206",3
"3207","3207",4
"3208","3208",4
"3209","3209",4
"3210","3210",4
"3211","3211",4
"3212","3212",4
"3213","3213",4
"3214","3214",4
"3215","3215",4
"3216","3216",4
"3217","3217",4
"3218","3218",4
"3219","3219",4
"3220","3220",4
"3221","3221",4
"3222","3222",4
"3223","3223",4
"3224","3224",4
"3225","3225",4
"3226","3226",4
"3227","3227",4
"3228","3228",4
"3229","3229",4
"3230","3230",4
"3231","3231",4
"3232","3232",4
"3233","3233",4
"3234","3234",4
"3235","3235",1
"3236","3236",1
"3237","3237",1
"3238","3238",1
"3239","3239",1
"3240","3240",5
"3241","3241",1
"3242","3242",4
"3243","3243",4
"3244","3244",4
"3245","3245",4
"3246","3246",4
"3247","3247",4
"3248","3248",4
"3249","3249",3
"3250","3250",3
"3251","3251",3
"3252","3252",3
"3253","3253",3
"3254","3254",3
"3255","3255",3
"3256","3256",3
"3257","3257",4
"3258","3258",4
"3259","3259",4
"3260","3260",4
"3261","3261",4
"3262","3262",4
"3263","3263",4
"3264","3264",3
"3265","3265",3
"3266","3266",3
"3267","3267",3
"3268","3268",3
"3269","3269",3
"3270","3270",3
"3271","3271",3
"3272","3272",3
"3273","3273",3
"3274","3274",3
"3275","3275",3
"3276","3276",3
"3277","3277",3
"3278","3278",3
"3279","3279",3
"3280","3280",3
"3281","3281",3
"3282","3282",3
"3283","3283",3
"3284","3284",3
"3285","3285",3
"3286","3286",3
"3287","3287",3
"3288","3288",3
"3289","3289",3
"3290","3290",3
"3291","3291",3
"3292","3292",3
"3293","3293",3
"3294","3294",3
"3295","3295",3
"3296","3296",3
"3297","3297",3
"3298","3298",3
"3299","3299",3
"3300","3300",3
"3301","3301",3
"3302","3302",3
"3303","3303",3
"3304","3304",4
"3305","3305",4
"3306","3306",4
"3307","3307",4
"3308","3308",4
"3309","3309",4
"3310","3310",4
"3311","3311",4
"3312","3312",4
"3313","3313",4
"3314","3314",4
"3315","3315",4
"3316","3316",4
