"","names.best_clu.cluster.","best_clu.cluster"
"166","166",5
"167","167",5
"168","168",5
"169","169",5
"170","170",5
"171","171",5
"172","172",5
"173","173",5
"174","174",5
"175","175",5
"176","176",5
"177","177",5
"178","178",5
"179","179",5
"180","180",6
"181","181",6
"182","182",6
"183","183",6
"184","184",6
"185","185",6
"186","186",6
"187","187",6
"188","188",6
"189","189",6
"190","190",6
"191","191",6
"192","192",6
"193","193",6
"194","194",6
"195","195",6
"196","196",6
"197","197",6
"198","198",6
"199","199",6
"200","200",6
"201","201",5
"202","202",5
"203","203",5
"204","204",5
"205","205",5
"206","206",5
"207","207",5
"208","208",5
"209","209",5
"210","210",5
"211","211",5
"212","212",5
"213","213",5
"214","214",5
"215","215",6
"216","216",6
"217","217",6
"218","218",6
"219","219",6
"220","220",6
"221","221",6
"222","222",6
"223","223",6
"224","224",6
"225","225",6
"226","226",6
"227","227",6
"228","228",6
"229","229",6
"230","230",6
"231","231",6
"232","232",6
"233","233",6
"234","234",6
"235","235",6
"236","236",6
"237","237",6
"238","238",6
"239","239",6
"240","240",1
"241","241",7
"242","242",7
"243","243",1
"244","244",3
"245","245",3
"246","246",8
"247","247",5
"248","248",6
"249","249",6
"250","250",6
"251","251",6
"252","252",6
"253","253",5
"254","254",5
"255","255",1
"256","256",4
"257","257",3
"258","258",1
"259","259",4
"260","260",6
"261","261",6
"262","262",6
"263","263",6
"264","264",6
"265","265",6
"266","266",6
"267","267",5
"268","268",5
"269","269",5
"270","270",5
"271","271",5
"272","272",5
"273","273",5
"274","274",5
"275","275",6
"276","276",6
"277","277",8
"278","278",7
"279","279",8
"280","280",7
"281","281",8
"282","282",8
"283","283",8
"284","284",6
"285","285",6
"286","286",6
"287","287",7
"288","288",6
"289","289",6
"290","290",8
"291","291",6
"292","292",6
"293","293",6
"294","294",6
"295","295",6
"296","296",6
"297","297",6
"298","298",5
"299","299",5
"300","300",5
"301","301",5
"302","302",5
"303","303",5
"304","304",5
"305","305",5
"306","306",5
"307","307",5
"308","308",5
"309","309",5
"310","310",5
"311","311",5
"312","312",5
"313","313",5
"314","314",5
"315","315",5
"316","316",5
"317","317",5
"318","318",5
"319","319",5
"320","320",5
"321","321",5
"322","322",5
"323","323",5
"324","324",6
"325","325",6
"326","326",6
"327","327",6
"328","328",6
"329","329",6
"330","330",6
"331","331",6
"332","332",6
"333","333",6
"334","334",6
"335","335",6
"336","336",6
"337","337",6
"338","338",5
"339","339",5
"340","340",5
"341","341",5
"342","342",5
"343","343",5
"344","344",5
"345","345",5
"346","346",5
"347","347",5
"348","348",5
"349","349",5
"350","350",5
"351","351",5
"352","352",5
"353","353",5
"354","354",5
"355","355",5
"356","356",5
"357","357",6
"358","358",6
"359","359",6
"360","360",6
"361","361",6
"362","362",6
"363","363",6
"364","364",6
"365","365",6
"366","366",6
"367","367",6
"368","368",6
"369","369",6
"370","370",6
"371","371",6
"372","372",6
"373","373",6
"374","374",5
"375","375",5
"376","376",5
"377","377",5
"378","378",5
"379","379",5
"380","380",5
"381","381",5
"382","382",5
"383","383",5
"384","384",5
"385","385",5
"386","386",5
"387","387",5
"388","388",6
"389","389",6
"390","390",6
"391","391",6
"392","392",6
"393","393",6
"394","394",6
"395","395",6
"396","396",6
"397","397",6
"398","398",6
"399","399",6
"400","400",6
"401","401",6
"402","402",6
"403","403",6
"404","404",6
"405","405",6
"406","406",6
"407","407",6
"408","408",6
"409","409",3
"410","410",4
"411","411",4
"412","412",3
"413","413",3
"414","414",3
"415","415",4
"416","416",5
"417","417",5
"418","418",5
"419","419",5
"420","420",5
"421","421",5
"422","422",5
"423","423",5
"424","424",5
"425","425",5
"426","426",5
"427","427",5
"428","428",5
"429","429",6
"430","430",6
"431","431",6
"432","432",6
"433","433",6
"434","434",6
"435","435",6
"436","436",6
"437","437",6
"438","438",6
"439","439",6
"440","440",6
"441","441",6
"442","442",6
"443","443",6
"444","444",6
"445","445",6
"446","446",6
"447","447",6
"448","448",6
"449","449",6
"450","450",5
"451","451",5
"452","452",5
"453","453",5
"454","454",5
"455","455",5
"456","456",5
"457","457",5
"458","458",5
"459","459",5
"460","460",5
"461","461",5
"462","462",5
"463","463",5
"464","464",5
"465","465",5
"466","466",5
"467","467",5
"468","468",5
"469","469",5
"470","470",5
"471","471",5
"472","472",5
"473","473",5
"474","474",5
"475","475",5
"476","476",5
"477","477",5
"478","478",5
"479","479",5
"480","480",5
"481","481",5
"482","482",5
"483","483",5
"484","484",5
"485","485",5
"486","486",6
"487","487",6
"488","488",6
"489","489",6
"490","490",6
"491","491",6
"492","492",6
"493","493",6
"494","494",6
"495","495",6
"496","496",6
"497","497",6
"498","498",6
"499","499",6
"500","500",6
"501","501",6
"502","502",6
"503","503",6
"504","504",6
"505","505",6
"506","506",6
"507","507",6
"508","508",6
"509","509",6
"510","510",6
"511","511",6
"512","512",6
"513","513",6
"514","514",6
"515","515",6
"516","516",6
"517","517",6
"518","518",6
"519","519",6
"520","520",6
"521","521",5
"522","522",5
"523","523",5
"524","524",5
"525","525",5
"526","526",5
"527","527",5
"528","528",5
"529","529",5
"530","530",5
"531","531",5
"532","532",5
"533","533",5
"534","534",5
"535","535",5
"536","536",5
"537","537",5
"538","538",5
"539","539",5
"540","540",5
"541","541",5
"542","542",6
"543","543",6
"544","544",6
"545","545",6
"546","546",6
"547","547",6
"548","548",6
"549","549",6
"550","550",6
"551","551",6
"552","552",6
"553","553",6
"554","554",6
"555","555",6
"556","556",8
"557","557",8
"558","558",8
"559","559",8
"560","560",3
"561","561",3
"562","562",8
"563","563",6
"564","564",6
"565","565",6
"566","566",6
"567","567",6
"568","568",6
"569","569",6
"570","570",5
"571","571",5
"572","572",5
"573","573",5
"574","574",5
"575","575",5
"576","576",5
"577","577",5
"578","578",5
"579","579",5
"580","580",5
"581","581",5
"582","582",5
"583","583",5
"584","584",5
"585","585",5
"586","586",5
"587","587",5
"588","588",5
"589","589",5
"590","590",5
"591","591",5
"592","592",5
"593","593",5
"594","594",5
"595","595",5
"596","596",5
"597","597",5
"598","598",5
"599","599",5
"600","600",5
"601","601",6
"602","602",6
"603","603",6
"604","604",6
"605","605",6
"606","606",6
"607","607",6
"608","608",6
"609","609",6
"610","610",6
"611","611",6
"612","612",6
"613","613",6
"614","614",6
"615","615",8
"616","616",4
"617","617",4
"618","618",7
"619","619",6
"620","620",8
"621","621",8
"622","622",8
"623","623",8
"624","624",3
"625","625",7
"626","626",7
"627","627",7
"628","628",3
"629","629",7
"630","630",8
"631","631",8
"632","632",8
"633","633",7
"634","634",7
"635","635",1
"636","636",8
"637","637",8
"638","638",8
"639","639",8
"640","640",8
"641","641",7
"642","642",8
"643","643",6
"644","644",6
"645","645",8
"646","646",8
"647","647",6
"648","648",8
"649","649",8
"650","650",6
"651","651",8
"652","652",8
"653","653",8
"654","654",8
"655","655",8
"656","656",8
"657","657",6
"658","658",6
"659","659",6
"660","660",6
"661","661",6
"662","662",6
"663","663",6
"664","664",5
"665","665",5
"666","666",5
"667","667",5
"668","668",5
"669","669",5
"670","670",5
"671","671",8
"672","672",7
"673","673",8
"674","674",3
"675","675",3
"676","676",3
"677","677",3
"678","678",5
"679","679",5
"680","680",5
"681","681",5
"682","682",5
"683","683",5
"684","684",5
"685","685",5
"686","686",5
"687","687",5
"688","688",5
"689","689",5
"690","690",5
"691","691",5
"692","692",6
"693","693",6
"694","694",6
"695","695",6
"696","696",6
"697","697",6
"698","698",6
"699","699",6
"700","700",6
"701","701",6
"702","702",6
"703","703",6
"704","704",6
"705","705",6
"706","706",5
"707","707",5
"708","708",3
"709","709",4
"710","710",4
"711","711",4
"712","712",4
"713","713",6
"714","714",6
"715","715",6
"716","716",6
"717","717",5
"718","718",5
"719","719",6
"720","720",6
"721","721",6
"722","722",6
"723","723",6
"724","724",6
"725","725",6
"726","726",6
"727","727",6
"728","728",6
"729","729",8
"730","730",8
"731","731",3
"732","732",3
"733","733",3
"734","734",8
"735","735",5
"736","736",5
"737","737",5
"738","738",5
"739","739",5
"740","740",5
"741","741",5
"742","742",6
"743","743",6
"744","744",6
"745","745",6
"746","746",6
"747","747",6
"748","748",6
"749","749",6
"750","750",6
"751","751",6
"752","752",6
"753","753",6
"754","754",6
"755","755",6
"756","756",6
"757","757",6
"758","758",6
"759","759",6
"760","760",6
"761","761",6
"762","762",6
"763","763",6
"764","764",6
"765","765",6
"766","766",6
"767","767",5
"768","768",5
"769","769",5
"770","770",5
"771","771",5
"772","772",5
"773","773",5
"774","774",5
"775","775",5
"776","776",5
"777","777",6
"778","778",6
"779","779",6
"780","780",6
"781","781",6
"782","782",6
"783","783",8
"784","784",5
"785","785",5
"786","786",5
"787","787",5
"788","788",6
"789","789",6
"790","790",6
"791","791",6
"792","792",6
"793","793",6
"794","794",6
"795","795",6
"796","796",6
"797","797",6
"798","798",6
"799","799",6
"800","800",6
"801","801",6
"802","802",6
"803","803",7
"804","804",6
"805","805",6
"806","806",6
"807","807",7
"808","808",6
"809","809",6
"810","810",6
"811","811",6
"812","812",6
"813","813",2
"814","814",6
"815","815",6
"816","816",2
"817","817",8
"818","818",3
"819","819",3
"820","820",3
"821","821",2
"822","822",7
"823","823",6
"824","824",6
"825","825",6
"826","826",6
"827","827",6
"828","828",6
"829","829",6
"830","830",5
"831","831",5
"832","832",5
"833","833",5
"834","834",5
"835","835",6
"836","836",6
"837","837",6
"838","838",6
"839","839",6
"840","840",6
"841","841",6
"842","842",6
"843","843",6
"844","844",6
"845","845",6
"846","846",6
"847","847",6
"848","848",6
"849","849",6
"850","850",6
"851","851",6
"852","852",6
"853","853",6
"854","854",6
"855","855",6
"856","856",6
"857","857",6
"858","858",6
"859","859",6
"860","860",6
"861","861",6
"862","862",6
"863","863",6
"864","864",6
"865","865",6
"866","866",6
"867","867",6
"868","868",6
"869","869",6
"870","870",6
"871","871",6
"872","872",2
"873","873",2
"874","874",7
"875","875",2
"876","876",2
"877","877",5
"878","878",5
"879","879",5
"880","880",5
"881","881",5
"882","882",5
"883","883",5
"884","884",5
"885","885",5
"886","886",5
"887","887",5
"888","888",5
"889","889",5
"890","890",5
"891","891",5
"892","892",6
"893","893",6
"894","894",6
"895","895",6
"896","896",6
"897","897",6
"898","898",6
"899","899",6
"900","900",6
"901","901",6
"902","902",6
"903","903",6
"904","904",6
"905","905",6
"906","906",5
"907","907",5
"908","908",5
"909","909",5
"910","910",5
"911","911",5
"912","912",6
"913","913",6
"914","914",6
"915","915",6
"916","916",6
"917","917",6
"918","918",6
"919","919",6
"920","920",6
"921","921",6
"922","922",6
"923","923",6
"924","924",6
"925","925",6
"926","926",6
"927","927",6
"928","928",6
"929","929",6
"930","930",6
"931","931",6
"932","932",6
"933","933",6
"934","934",6
"935","935",6
"936","936",6
"937","937",6
"938","938",8
"939","939",8
"940","940",8
"941","941",7
"942","942",7
"943","943",6
"944","944",6
"945","945",7
"946","946",7
"947","947",2
"948","948",6
"949","949",7
"950","950",6
"951","951",6
"952","952",6
"953","953",6
"954","954",7
"955","955",6
"956","956",6
"957","957",5
"958","958",5
"959","959",5
"960","960",5
"961","961",5
"962","962",5
"963","963",5
"964","964",5
"965","965",5
"966","966",5
"967","967",5
"968","968",5
"969","969",5
"970","970",5
"971","971",5
"972","972",5
"973","973",6
"974","974",6
"975","975",6
"976","976",6
"977","977",6
"978","978",6
"979","979",6
"980","980",6
"981","981",6
"982","982",6
"983","983",6
"984","984",6
"985","985",6
"986","986",6
"987","987",6
"988","988",6
"989","989",6
"990","990",6
"991","991",6
"992","992",6
"993","993",6
"994","994",6
"995","995",6
"996","996",6
"997","997",6
"998","998",6
"999","999",6
"1000","1000",6
"1001","1001",6
"1002","1002",6
"1003","1003",6
"1004","1004",5
"1005","1005",5
"1006","1006",5
"1007","1007",5
"1008","1008",5
"1009","1009",5
"1010","1010",5
"1011","1011",6
"1012","1012",6
"1013","1013",6
"1014","1014",6
"1015","1015",6
"1016","1016",6
"1017","1017",6
"1018","1018",6
"1019","1019",6
"1020","1020",6
"1021","1021",6
"1022","1022",6
"1023","1023",6
"1024","1024",6
"1025","1025",6
"1026","1026",6
"1027","1027",6
"1028","1028",6
"1029","1029",6
"1030","1030",6
"1031","1031",6
"1032","1032",6
"1033","1033",6
"1034","1034",6
"1035","1035",6
"1036","1036",6
"1037","1037",6
"1038","1038",6
"1039","1039",6
"1040","1040",6
"1041","1041",6
"1042","1042",6
"1043","1043",6
"1044","1044",6
"1045","1045",8
"1046","1046",6
"1047","1047",8
"1048","1048",8
"1049","1049",7
"1050","1050",8
"1051","1051",8
"1052","1052",6
"1053","1053",6
"1054","1054",8
"1055","1055",6
"1056","1056",6
"1057","1057",6
"1058","1058",6
"1059","1059",6
"1060","1060",6
"1061","1061",6
"1062","1062",6
"1063","1063",6
"1064","1064",6
"1065","1065",6
"1066","1066",5
"1067","1067",6
"1068","1068",6
"1069","1069",6
"1070","1070",6
"1071","1071",6
"1072","1072",6
"1073","1073",6
"1074","1074",6
"1075","1075",6
"1076","1076",6
"1077","1077",6
"1078","1078",6
"1079","1079",6
"1080","1080",6
"1081","1081",6
"1082","1082",6
"1083","1083",6
"1084","1084",6
"1085","1085",6
"1086","1086",6
"1087","1087",6
"1088","1088",6
"1089","1089",6
"1090","1090",6
"1091","1091",8
"1092","1092",6
"1093","1093",6
"1094","1094",6
"1095","1095",7
"1096","1096",6
"1097","1097",6
"1098","1098",6
"1099","1099",8
"1100","1100",6
"1101","1101",8
"1102","1102",6
"1103","1103",6
"1104","1104",8
"1105","1105",6
"1106","1106",8
"1107","1107",8
"1108","1108",6
"1109","1109",6
"1110","1110",6
"1111","1111",6
"1112","1112",8
"1113","1113",6
"1114","1114",7
"1115","1115",5
"1116","1116",5
"1117","1117",5
"1118","1118",5
"1119","1119",6
"1120","1120",6
"1121","1121",6
"1122","1122",6
"1123","1123",6
"1124","1124",6
"1125","1125",6
"1126","1126",6
"1127","1127",6
"1128","1128",6
"1129","1129",6
"1130","1130",6
"1131","1131",6
"1132","1132",6
"1133","1133",6
"1134","1134",6
"1135","1135",6
"1136","1136",6
"1137","1137",6
"1138","1138",6
"1139","1139",6
"1140","1140",6
"1141","1141",6
"1142","1142",8
"1143","1143",6
"1144","1144",6
"1145","1145",8
"1146","1146",7
"1147","1147",6
"1148","1148",6
"1149","1149",6
"1150","1150",7
"1151","1151",6
"1152","1152",6
"1153","1153",6
"1154","1154",2
"1155","1155",6
"1156","1156",6
"1157","1157",7
"1158","1158",6
"1159","1159",6
"1160","1160",6
"1161","1161",6
"1162","1162",6
"1163","1163",8
"1164","1164",6
"1165","1165",7
"1166","1166",8
"1167","1167",6
"1168","1168",8
"1169","1169",8
"1170","1170",2
"1171","1171",2
"1172","1172",2
"1173","1173",7
"1174","1174",2
"1175","1175",7
"1176","1176",5
"1177","1177",5
"1178","1178",5
"1179","1179",5
"1180","1180",5
"1181","1181",5
"1182","1182",6
"1183","1183",6
"1184","1184",6
"1185","1185",6
"1186","1186",6
"1187","1187",6
"1188","1188",6
"1189","1189",6
"1190","1190",6
"1191","1191",6
"1192","1192",6
"1193","1193",6
"1194","1194",6
"1195","1195",6
"1196","1196",3
"1197","1197",3
"1198","1198",3
"1199","1199",3
"1200","1200",3
"1201","1201",3
"1202","1202",3
"1203","1203",7
"1204","1204",6
"1205","1205",2
"1206","1206",8
"1207","1207",7
"1208","1208",8
"1209","1209",2
"1210","1210",5
"1211","1211",5
"1212","1212",5
"1213","1213",5
"1214","1214",5
"1215","1215",5
"1216","1216",5
"1217","1217",6
"1218","1218",4
"1219","1219",5
"1220","1220",4
"1221","1221",8
"1222","1222",8
"1223","1223",6
"1224","1224",5
"1225","1225",4
"1226","1226",3
"1227","1227",4
"1228","1228",4
"1229","1229",4
"1230","1230",4
"1231","1231",4
"1232","1232",4
"1233","1233",6
"1234","1234",6
"1235","1235",6
"1236","1236",6
"1237","1237",6
"1238","1238",6
"1239","1239",6
"1240","1240",5
"1241","1241",5
"1242","1242",5
"1243","1243",5
"1244","1244",5
"1245","1245",5
"1246","1246",5
"1247","1247",5
"1248","1248",5
"1249","1249",5
"1250","1250",5
"1251","1251",5
"1252","1252",5
"1253","1253",5
"1254","1254",7
"1255","1255",8
"1256","1256",7
"1257","1257",7
"1258","1258",2
"1259","1259",2
"1260","1260",8
"1261","1261",6
"1262","1262",6
"1263","1263",7
"1264","1264",7
"1265","1265",7
"1266","1266",2
"1267","1267",8
"1268","1268",5
"1269","1269",5
"1270","1270",5
"1271","1271",5
"1272","1272",5
"1273","1273",6
"1274","1274",6
"1275","1275",6
"1276","1276",6
"1277","1277",6
"1278","1278",6
"1279","1279",6
"1280","1280",6
"1281","1281",6
"1282","1282",6
"1283","1283",6
"1284","1284",6
"1285","1285",6
"1286","1286",6
"1287","1287",6
"1288","1288",3
"1289","1289",6
"1290","1290",8
"1291","1291",3
"1292","1292",3
"1293","1293",3
"1294","1294",6
"1295","1295",6
"1296","1296",7
"1297","1297",8
"1298","1298",6
"1299","1299",7
"1300","1300",2
"1301","1301",8
"1302","1302",8
"1303","1303",8
"1304","1304",6
"1305","1305",8
"1306","1306",7
"1307","1307",6
"1308","1308",7
"1309","1309",8
"1310","1310",6
"1311","1311",8
"1312","1312",8
"1313","1313",6
"1314","1314",6
"1315","1315",6
"1316","1316",6
"1317","1317",8
"1318","1318",8
"1319","1319",8
"1320","1320",8
"1321","1321",8
"1322","1322",5
"1323","1323",5
"1324","1324",5
"1325","1325",5
"1326","1326",5
"1327","1327",5
"1328","1328",5
"1329","1329",6
"1330","1330",6
"1331","1331",6
"1332","1332",6
"1333","1333",6
"1334","1334",6
"1335","1335",6
"1336","1336",6
"1337","1337",6
"1338","1338",6
"1339","1339",6
"1340","1340",6
"1341","1341",6
"1342","1342",6
"1343","1343",6
"1344","1344",6
"1345","1345",6
"1346","1346",6
"1347","1347",6
"1348","1348",6
"1349","1349",6
"1350","1350",8
"1351","1351",6
"1352","1352",8
"1353","1353",8
"1354","1354",8
"1355","1355",8
"1356","1356",8
"1357","1357",2
"1358","1358",6
"1359","1359",8
"1360","1360",7
"1361","1361",7
"1362","1362",8
"1363","1363",8
"1364","1364",6
"1365","1365",6
"1366","1366",8
"1367","1367",7
"1368","1368",2
"1369","1369",7
"1370","1370",2
"1371","1371",5
"1372","1372",5
"1373","1373",5
"1374","1374",5
"1375","1375",5
"1376","1376",5
"1377","1377",5
"1378","1378",5
"1379","1379",5
"1380","1380",5
"1381","1381",5
"1382","1382",5
"1383","1383",5
"1384","1384",5
"1385","1385",5
"1386","1386",5
"1387","1387",5
"1388","1388",5
"1389","1389",5
"1390","1390",5
"1391","1391",5
"1392","1392",6
"1393","1393",6
"1394","1394",6
"1395","1395",6
"1396","1396",6
"1397","1397",6
"1398","1398",6
"1399","1399",6
"1400","1400",6
"1401","1401",6
"1402","1402",6
"1403","1403",6
"1404","1404",6
"1405","1405",6
"1406","1406",6
"1407","1407",6
"1408","1408",6
"1409","1409",6
"1410","1410",6
"1411","1411",6
"1412","1412",6
"1413","1413",6
"1414","1414",6
"1415","1415",6
"1416","1416",6
"1417","1417",6
"1418","1418",6
"1419","1419",6
"1420","1420",2
"1421","1421",7
"1422","1422",1
"1423","1423",1
"1424","1424",1
"1425","1425",1
"1426","1426",1
"1427","1427",6
"1428","1428",8
"1429","1429",7
"1430","1430",7
"1431","1431",7
"1432","1432",8
"1433","1433",2
"1434","1434",5
"1435","1435",5
"1436","1436",5
"1437","1437",5
"1438","1438",5
"1439","1439",5
"1440","1440",5
"1441","1441",6
"1442","1442",6
"1443","1443",6
"1444","1444",6
"1445","1445",6
"1446","1446",6
"1447","1447",6
"1448","1448",6
"1449","1449",6
"1450","1450",6
"1451","1451",6
"1452","1452",6
"1453","1453",6
"1454","1454",6
"1455","1455",5
"1456","1456",5
"1457","1457",5
"1458","1458",5
"1459","1459",5
"1460","1460",5
"1461","1461",5
"1462","1462",5
"1463","1463",5
"1464","1464",5
"1465","1465",6
"1466","1466",6
"1467","1467",6
"1468","1468",6
"1469","1469",6
"1470","1470",6
"1471","1471",6
"1472","1472",6
"1473","1473",6
"1474","1474",6
"1475","1475",6
"1476","1476",6
"1477","1477",6
"1478","1478",6
"1479","1479",6
"1480","1480",6
"1481","1481",6
"1482","1482",6
"1483","1483",6
"1484","1484",6
"1485","1485",6
"1486","1486",6
"1487","1487",6
"1488","1488",6
"1489","1489",6
"1490","1490",6
"1491","1491",6
"1492","1492",6
"1493","1493",8
"1494","1494",8
"1495","1495",6
"1496","1496",8
"1497","1497",7
"1498","1498",8
"1499","1499",7
"1500","1500",7
"1501","1501",7
"1502","1502",3
"1503","1503",3
"1504","1504",1
"1505","1505",7
"1506","1506",7
"1507","1507",3
"1508","1508",3
"1509","1509",3
"1510","1510",3
"1511","1511",3
"1512","1512",3
"1513","1513",3
"1514","1514",6
"1515","1515",7
"1516","1516",3
"1517","1517",4
"1518","1518",3
"1519","1519",1
"1520","1520",1
"1521","1521",3
"1522","1522",8
"1523","1523",8
"1524","1524",6
"1525","1525",8
"1526","1526",6
"1527","1527",6
"1528","1528",5
"1529","1529",5
"1530","1530",6
"1531","1531",6
"1532","1532",6
"1533","1533",6
"1534","1534",6
"1535","1535",6
"1536","1536",6
"1537","1537",6
"1538","1538",6
"1539","1539",6
"1540","1540",6
"1541","1541",6
"1542","1542",6
"1543","1543",6
"1544","1544",6
"1545","1545",6
"1546","1546",6
"1547","1547",6
"1548","1548",2
"1549","1549",7
"1550","1550",8
"1551","1551",6
"1552","1552",6
"1553","1553",7
"1554","1554",6
"1555","1555",4
"1556","1556",6
"1557","1557",6
"1558","1558",6
"1559","1559",6
"1560","1560",6
"1561","1561",3
"1562","1562",3
"1563","1563",3
"1564","1564",3
"1565","1565",3
"1566","1566",3
"1567","1567",3
"1568","1568",1
"1569","1569",7
"1570","1570",1
"1571","1571",1
"1572","1572",5
"1573","1573",5
"1574","1574",4
"1575","1575",5
"1576","1576",8
"1577","1577",8
"1578","1578",7
"1579","1579",6
"1580","1580",6
"1581","1581",6
"1582","1582",6
"1583","1583",5
"1584","1584",5
"1585","1585",5
"1586","1586",5
"1587","1587",5
"1588","1588",5
"1589","1589",5
"1590","1590",6
"1591","1591",6
"1592","1592",6
"1593","1593",6
"1594","1594",6
"1595","1595",6
"1596","1596",6
"1597","1597",6
"1598","1598",6
"1599","1599",6
"1600","1600",6
"1601","1601",6
"1602","1602",6
"1603","1603",6
"1604","1604",6
"1605","1605",6
"1606","1606",6
"1607","1607",6
"1608","1608",6
"1609","1609",6
"1610","1610",6
"1611","1611",6
"1612","1612",6
"1613","1613",6
"1614","1614",6
"1615","1615",6
"1616","1616",6
"1617","1617",6
"1618","1618",5
"1619","1619",5
"1620","1620",3
"1621","1621",7
"1622","1622",1
"1623","1623",1
"1624","1624",3
"1625","1625",6
"1626","1626",6
"1627","1627",6
"1628","1628",6
"1629","1629",5
"1630","1630",5
"1631","1631",5
"1632","1632",5
"1633","1633",5
"1634","1634",5
"1635","1635",5
"1636","1636",5
"1637","1637",5
"1638","1638",5
"1639","1639",5
"1640","1640",5
"1641","1641",5
"1642","1642",5
"1643","1643",5
"1644","1644",5
"1645","1645",5
"1646","1646",5
"1647","1647",6
"1648","1648",6
"1649","1649",6
"1650","1650",6
"1651","1651",6
"1652","1652",6
"1653","1653",6
"1654","1654",6
"1655","1655",6
"1656","1656",6
"1657","1657",6
"1658","1658",6
"1659","1659",6
"1660","1660",6
"1661","1661",6
"1662","1662",6
"1663","1663",5
"1664","1664",8
"1665","1665",6
"1666","1666",3
"1667","1667",8
"1668","1668",6
"1669","1669",6
"1670","1670",6
"1671","1671",6
"1672","1672",5
"1673","1673",5
"1674","1674",5
"1675","1675",5
"1676","1676",5
"1677","1677",5
"1678","1678",5
"1679","1679",5
"1680","1680",5
"1681","1681",5
"1682","1682",5
"1683","1683",5
"1684","1684",5
"1685","1685",5
"1686","1686",5
"1687","1687",5
"1688","1688",5
"1689","1689",5
"1690","1690",5
"1691","1691",5
"1692","1692",5
"1693","1693",6
"1694","1694",6
"1695","1695",6
"1696","1696",6
"1697","1697",6
"1698","1698",6
"1699","1699",6
"1700","1700",6
"1701","1701",6
"1702","1702",6
"1703","1703",6
"1704","1704",6
"1705","1705",6
"1706","1706",6
"1707","1707",6
"1708","1708",6
"1709","1709",6
"1710","1710",6
"1711","1711",6
"1712","1712",6
"1713","1713",6
"1714","1714",4
"1715","1715",4
"1716","1716",4
"1717","1717",4
"1718","1718",4
"1719","1719",4
"1720","1720",4
"1721","1721",3
"1722","1722",3
"1723","1723",1
"1724","1724",1
"1725","1725",1
"1726","1726",1
"1727","1727",1
"1728","1728",3
"1729","1729",7
"1730","1730",3
"1731","1731",3
"1732","1732",3
"1733","1733",3
"1734","1734",3
"1735","1735",7
"1736","1736",7
"1737","1737",7
"1738","1738",8
"1739","1739",5
"1740","1740",5
"1741","1741",5
"1742","1742",6
"1743","1743",6
"1744","1744",6
"1745","1745",6
"1746","1746",6
"1747","1747",6
"1748","1748",6
"1749","1749",6
"1750","1750",6
"1751","1751",8
"1752","1752",7
"1753","1753",6
"1754","1754",7
"1755","1755",6
"1756","1756",7
"1757","1757",8
"1758","1758",6
"1759","1759",8
"1760","1760",8
"1761","1761",7
"1762","1762",2
"1763","1763",7
"1764","1764",8
"1765","1765",7
"1766","1766",2
"1767","1767",7
"1768","1768",6
"1769","1769",6
"1770","1770",6
"1771","1771",6
"1772","1772",6
